text,aspect,label
  I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat.,online chat,neutral
  The only thing I can imagine is that Sony jumped on early specifications for Vista requirements from Microsoft and designed it to those inadequate requirements.,Vista,negative
"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,negative
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,graphics,negative
It does not even have the software to play a dvd now.,software,negative
"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",priced,negative
"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",Size,negative
"Bigger HD, better graphics card, and a bid HD.",HD,positive
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,USB,negative
"  The hard drive crashed as well, and I had to buy a new  power cord.",power cord,negative
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",music,neutral
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",keys,neutral
"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,positive
"In early May I got it back and this time I only had it back for 1 day before it had a NEW issue so it was sent back in for the 6th time they ""expedited"" the repairs so I was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""Senior Tech"".",Senior Tech,negative
"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",RAM,neutral
The mousepad is a huge pain in the arse!,mousepad,negative
The difference is the Toshiba had a lot more memory and hard drive space.,memory,positive
Nightly my computer defrags itself and runs a virus scan.,virus scan,neutral
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,run,positive
  I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again.,hard drive,negative
wonderful features.,features,positive
"When I got my laptop back after this first instance it worked okay for a little bit then I started expeirencing issues again, everything from programs and drivers failing again, to it powering off for no reason, to locking up and freezing and just all sorts of issues.",programs,negative
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,negative
"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,positive
"So, I took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.",genius bar staff,negative
"With awesome graphics and assuring security, it's perfect!",security,positive
