text,aspect,label
"Dalo by se přirovnat díky odklízení a dovážce nádobí k vývařovně či restauraci na nádraží, ale v honosných prostorách.",restauraci,negative
Jidlo bylo dobre a lokal take,Jidlo,positive
"Dnes jsme se tam snažili dostat na oběd - narváno, museli jsme počkat do večera, hospoda obsazená z 80%, pár jídel chybělo - je vidět, že chutnalo.",hospoda,positive
Chut jidel celkove zadna.,jidel,negative
"jídlo v pohodě, obsluha příjemná, ceny lidové....doporučuji",obsluha,positive
"Když se podívám na hodnocení jídel, tak doporučují vídeňskou kávu, borůvkový koláč a tatarák",borůvkový koláč,positive
"Měl rybu na grilu s rizotem - ryba byla úžasně udělaná, ale rizoto se nedalo jíst - slepená přvařená rýže bez chuti (obsluha se nezajímala, proč jsem vrátil celou nedojedenou přílohu)",přílohu,negative
NEJHORŠÍ PIZZA SPÍŠ CHIPSI A OBSLUHA DRZÁ NEJSEM ŽÁDNÁ SOCKA A CHOVAJÍ SE HUSTĚ I KDYZ SEM UTRATIL POMĚRNĚ DOST TAK ANI NASCHLE NIKDO NEŘEKNE SLUŠNÉ CHOVÁNÍ ŽADNÉ UŽ TAM NIKDY NIKDO RADŠI NECHODTE,CHIPSI,negative
"Posezení velmi příjemné, i když je tedy fakt, že ve třetím patře je jídlo hodně cítit",Posezení,positive
Obsluha dosti nepříjemná a neochotná.,Obsluha,negative
"O jidle jako takovem nemohu rict nic spatneho, svickova mi moc chutnala, ale o prostredi?",svickova,positive
"Jídlo je výborné, a nebýt arogantního nafoukaného číšníka, tato restaurace by od nás měla známku 1",číšníka,negative
Po dlouhém čekání na obsluhu následovala objednávka hovězí žebra a steak ze svíčkové,obsluhu,negative
"Všichni byli sice milí, ale v pořadu vypadala hospůdka U Štěpána rozhodně lákavěji",hospůdka,negative
"Výborné jidlo , milá a příjemná obsluha",obsluha,positive
"Tak vám teda nevím, ale měli jsme tatarák s mini topinkama a pečené koleno , kde se nedala"" vypečená"" kůžička na kolínku ukrojit a maso na něm bylo tak vypečené , že se snad muselo ohřívat několikrát a k tomu ještě na výběr 2 piva a to Plzeň a GambriHnus 11, tak se ani nedivím , že tam skoro nikdo kromě nás neseděl",pečené koleno,negative
"Měl jsem vztek a z restaurace jsem odešel, když u stolu vedle mého začala paní kouřit a bylo mi řečeno, že paní je již v kuřácké zéně a tudíž to smí.",restaurace,negative
Vyborný jídlo velmi levné a příjemná obsluha :),jídlo,positive
Obsluha se mi ihned začala věnovat a usadila ke stolu,Obsluha,positive
"Koupili jsme voucher na pečená,marinovaná žebírka, dostali jsme vařená,uzená,politá jakousi kečupovou omáčkou",žebírka,negative
mely jsme rizek s bramborem brambor nedovareny a rizek tuhy zdalo se nam ze maso bylo stare,rizek,negative
Na zahrádce je příjemné posezení a spousta atrakcí pro děti.,zahrádce,positive
"Jídlo, prostředí , personál i ubytování perfektní.",Jídlo,positive
"Čekali jsme rodinnou restauraci s tváří Pana majitele a jeho manželky které dobře známe z pořadu ""Ano Šéfe"", bohužel jsme se ani jednoho z nich nedočkali",majitele,negative
"Skvělé jídlo, milá obsluha, vždy vřelé přivítání a příjemné prostředí. Chutná nám vždy a ceny na centrum bezvadné.",jídlo,positive
"Jídlo bylo totálně o ničem, v podstatě nemělo s popisem ve voucheru nic společného",voucheru,negative
"Předražená restaurace, která by bez voucherů dávno nebyla",restaurace,negative
"Jde vidět, že se restaurace pomalu ale jistě dává do kupy.",restaurace,positive
"Dobrý den, s rezervací problém nebyl, obsluha příjemná, pivo dobré",pivo,positive
"V restauraci jsem byl několikrát, vždycky jsem si pochutnal jak na jídle, tak na víně",víně,positive
Jídlo bývávalo lepší o cenách ani nemluvě,Jídlo,negative
"Jsem spokojen,servírky rychlejší než jinde a s ůsměvem,popelníky vyklizené a hlavně pěkné servírky a pivo dobře chlazené,běžte tam jsou tam super kočky umí člověka pobavit.",pivo,positive
"A o ulepených stolech,příšerných záchodech ani nemluvě!",stolech,negative
"Žádné dlouhé čekání se nekonalo, pivo jsme dostali chvíli po příchodu a jídlo poté za cca 15 minut",pivo,neutral
"Jediným mínusem je delší doba čekání, kterou mi pokaždé vynahradí skvělé jídlo za přijatelnou cenu.",jídlo,positive
"Servírky se ani jednou neusmějou, z povinnosti jsou sice slušné, ale určitě ne vstřícné, milé nebo snad sympatické.",Servírky,negative
"Co to píšete za sračky od té doby co má hospoda novou pronajímatelku je to tam o 100% lepší než to bylo za Radky,chodíme tam dost často na jídlo a ještě se nám nestalo že by jsme tam dostali špatné jídlo,měli by jste si uvědomit že zda máte problémy s majitelem objektu není zrovna na místě řešit je zde,těmito recenzema neubližujete totiž jemu ale provozovatelce hospody,což mi připadá dost nefér když tam chodíte skoro denně",jídlo,neutral
"Nebudu popisovat detaily, nevkusné vyzdobéné okolí i interiér, přístup profi personálu, který nedodá přípory a po dopití sklenky se po 10 min musíte dožadovat se zvýšeným hlasem pozornosti číštíka, aby bylo možné objednat další nápoj - na dokreslení stačí asi toto: vývar studený, opravdu studený - s bohatou hrstí křupavé = nedovařené mrkve , a navíc jsem čekala domácí nudle - za 55Kč, o dalším už raději ne, mimo servis tohoto zařízení jsem jinak měla moc hezký den.",interiér,negative
"skvele jidlo, dobre piti, obsluha nic moc - holky by mohly byt ochotnejsi a milejsi, prostredi uchazejici - stoly na muj vkus moc blizko u sebe a drevene zidle ....na obed vyhovujici",obsluha,negative
"Inu, pivko mám, jídlo jsem si objednal, tak jsem si chtěl skočit na záchod, kde mě málem chuť k jídlu přešla - smrad jak na nádraží, špína a po letmém pohledu na umyvadlo a samonavíjecí ručník (vypadal že se tam na té roli točí už tak půl roku) jsem raději vypadnul než abych si tam ""umyl"" ruce.",pivko,neutral
"Nenechte se zlákat voucherem, opravdu to za ty peníze nestojí!!! Takže vřele nedoporučujeme",voucherem,negative
"Děkujeme za výborné jídlo a obsluhu na páteční akci, velká naše spokojenost a velmi nás překvapila přívětivá obsluha s tím jsme se jinde nesetkali další akci máme již v unoru.",jídlo,positive
"Restauraci nedoporučuji, žádné řecký speciality to nejsou, byli jsme několikrát v Řecku a myslím si , že by řekové koukali jak jim jejich krajané kazí jméno, ceny vysoké a jídlo naprosto nechutné",jídlo,negative
"Vsichni vime, ze Bio maso je podstatne drazsi nez maso klasicke, ale ceny zde jsou opravdu na ceny z Bio chovu, neni neco spatne?",ceny,negative
"Je pravda, že jsme už několikrát zažili, jak odmítal zákazníky s voucherem a bez rezervace, a to nebyl tak veselý, nicméně říkal, že opravdu potřebuje rezervaci předem, aby podle toho objednal maso",maso,neutral
"Za jídlo si klidně připlatím, ale jídelní lístek a ceny jsou dost mimo",jídelní lístek,negative
Do této pizzerie chodíme velice často a dlouho málo kdy jsme se setkali s něčím co by nás rozlobilo nebo naštvalo.,pizzerie,positive
obsluha usmevava nemeli jsme zadny problem,obsluha,positive
"Kdyz jsme do restaurace dosli, uz jen na piti jme cekali 20min, cisnik hrozny, a ted samotny tatarak! Byly v nem slachy, ja jej odmitla jist, ale pritel, bohuzel stihl snist vice, nez jen jedno sousto jako ja, po me stiznosti, ze takhle tatarak vypadat nema, nam bylo po dalsich 15ti minutach cisnikem sdeleno, ze se bavil s kucharem a ze tedy mame pravdu tak ze nam udelaji novy, my byli tak znuseni, ze jme tuto nabidku odmitli, ale pritel jen tak nadhodil (jelikoz ja mela jednu vodu a pritel jeden birrel) tak ze jako omluvu nam postaci, to piti zdarma",birrel,neutral
"Obsluha byla dobrá, akorát by neuškodilo, kdyby se slečna trochu více věnovala hostům a častěji se usmála. Ale i tak mohu všem doporučit, hlavně kvůli jídlu, opravdu jsme si s rodinou pochutnali a určitě restauraci zase navštívíme.",Obsluha,positive
Píšu bohužel hodně velké zklamání z restaurace u Štěpána.,restaurace u Štěpána,negative
Ono žádná sláva nebylo ani samotné maso,maso,negative
"Takže naše hodnocení je tak napůl, jídlo ucházející, obsluha dost špatná, najedli jsme se dobře, ale už se asi nevrátíme",najedli,positive
"Jídlo U Štěpána je gurmánský orgasmus a jen ten kdo nemá chuť, sní cokoliv může říct že tam nevaří dobře a ať se vrátí zpět ke svým hotovkám z pětky a nekritizuje něco o čem nemá ani tušení",hotovkám,negative
"Hospůdku jsme si prošli,je to velké,nikde žádná špína,holky si zahrály fotbálek,jsou tam i šipky,fajn obsluha,záchody taky v pořádku",záchody,positive
Lasagne cekem v pohode a na zaver stehynka trochu upecena ale spis varena,stehynka,neutral
Vše dodalo výběr vín které zde mají.,vín,neutral
"Restauraci nedoporučuji, žádné řecký speciality to nejsou, byli jsme několikrát v Řecku a myslím si , že by řekové koukali jak jim jejich krajané kazí jméno, ceny vysoké a jídlo naprosto nechutné",řecký speciality,negative
"Ve vnitrobloku je venkovní posezení, vnitřní prostory jsou nekuřácké. Toalety čisté.",venkovní posezení,positive
Oslava byla super zásluhou dobrého jídla a milého personálu,jídla,positive
"To, co se dělo potom, nejde ani popsat, nejprve donesli jednu porci bez pečiva, že musíme počkat, že tam nejsme sami, zeleninovou oblohu jsme také nedostali, prý ji dostaneme později, ale nedostali jsme ji vůbec, pepřovou omáčku jsme dostali také pouze k jedné porci, obsluha byla arogantní a nepříjemná a když jsme se ohradili, tak nás vyprovázeli se slovy, že mají stovky jiných spokojených zákazníků a nás vůbec nepotřebují",zeleninovou oblohu,neutral
"Měl rybu na grilu s rizotem - ryba byla úžasně udělaná, ale rizoto se nedalo jíst - slepená přvařená rýže bez chuti (obsluha se nezajímala, proč jsem vrátil celou nedojedenou přílohu)",obsluha,negative
"Radši obecní hospůdka s milou obsluhou a dobrými porcemi , než se trmácet až do této díry a ještě čekat venku jak žebrák , když přijedete dřive!",díry,negative
"Pizza výborná nespálená, těstoviny také výborné, velké porce.",Pizza,positive
"Vše odnesla servírka, která byla naopak velice příjemná a snažila se zachránit reputaci restaurace",servírka,positive
"Jídlo jak už bylo řečeno hodněkrát- kvalita bídná, porce pro dietáře ale ceny jako v Pupu ve Varech!!!!",ceny,negative
"V restaraci asi předpokládají, že každý doma má vše potřebné na řeckou kuchyni a jejich jídlo je jen odstrašující příklad jak to nevařit",jídlo,negative
Jedině na tupláka a zádama k baru abyste nemuseli koukat na otrávený obličeje obsluhy.,tupláka,positive
"Považuji za drzost, že mi něco takového za ty peníze donesli",peníze,negative
"Pivo stredni kvality, pod miru, salat nechutny, vratili jsme ho.",salat,negative
"Když se podívám na hodnocení jídel, tak doporučují vídeňskou kávu, borůvkový koláč a tatarák",jídel,positive
"Byli jsme nadšeni příjemným prostředím a přístupem tak, že se nám ani nechtělo odejít",prostředím,positive
Při našich cestách po republice jsme již navštívili mnoho restaurací s mnohem lepším dojmem a spokojeností.,restaurací,neutral
"Obsluha přijemná,Jídlo super:)",Obsluha,positive
"Absolutně nedoporučuji, v této restauraci nám bylo podáno zkažené maso",restauraci,negative
"Nechápu, že lidi věří, že steaky tam dělají z masa vlastního chovu",masa,negative
"Ve vnitrobloku je venkovní posezení, vnitřní prostory jsou nekuřácké. Toalety čisté.",Toalety,positive
"To, co se dělo potom, nejde ani popsat, nejprve donesli jednu porci bez pečiva, že musíme počkat, že tam nejsme sami, zeleninovou oblohu jsme také nedostali, prý ji dostaneme později, ale nedostali jsme ji vůbec, pepřovou omáčku jsme dostali také pouze k jedné porci, obsluha byla arogantní a nepříjemná a když jsme se ohradili, tak nás vyprovázeli se slovy, že mají stovky jiných spokojených zákazníků a nás vůbec nepotřebují",obsluha,negative
"neco strašnyho, pečivo z mrazaku, brambory stary, akorat pivo chutnalo, ty doporučeni ja chvala sou tady asi jen od majitele !!!",majitele,negative
"Byl jsem zde s celou rodinou, musím vřele doporučit, skvělé jídlo kachna, to byla báseň, cheesecake výborný, ryba, polévka vše naprosto v pořádku!",kachna,positive
"Výborně ochucené jídlo, kaše se rozplývala na jazyku, maso taktéž..",jídlo,positive
Do této restaurace se již nevrátíme a nebudeme ji ani doporučovat přátelům.,restaurace,negative
"Obsluha dobrá , dali jsme si Hovězí líčka",Obsluha,positive
Tato restaurace mě nadchla jak svým interiérem tak i svým menu,menu,positive
"Jídlo bylo velice chutné,teplé,na talíři upravené.Víno doporučené obsluhou lahodilo s chutí zvěřiny.Oceňujeme ochotu obsluhy,čistotu a příjemné prostředí.Pro nás to byl gastronomický zážitek,doporučujeme .",prostředí,positive
"MUDr. Škanty,konečně to tady někdo napsal a jen mě to potvrdilo už dál do této restaurace nechodit",restaurace,negative
Každé jídlo se má vždy reklamovat když zákazníkovi nevyhovuje ne si stěžovat až tu až všechno sníte,jídlo,negative
Dezert byl skvělý.,Dezert,positive
"Báječná nová restaurace, ve které se dá skvěle navečeřet.",restaurace,positive
"Jídlo bylo skvělé, obsluha milá.",Jídlo,positive
"Kemp ocení mraky turistů a návštěvníků včetně nás, je upravený a zapadá do prostředí",prostředí,positive
"Dne 31.8.2012 jsem na doporučení své známé,navštívila tuto restauraci",restauraci,neutral
Příjemná restaurace.,restaurace,positive
Odpověd zní: prodají Vám jídlo s nevalné ceny a kvality,jídlo,negative
Porce menší a ceny vyšší.,ceny,negative
"Dneska jsme tam byli s přítelkyní na oběd, protože jsme tam už dříve byli, a byli jsme nadseni....dnes květáková polévka a pečené kuřecí stehno s kaší...za 98kč..polévka se dala ,ale to kuře bylo strašné...dvě malé pečené stehýnka...v Tescu asi za 8kč a bramborová kaše...nechutná...omáčka taktéž....",pečené kuřecí stehno s kaší,negative
Dnes jsem navštívil restauraci-DOPORUČUJI,restauraci,positive
Dostal jsem Voucher na pečená žebra do této restaurace,pečená žebra,neutral
"Jediné včem vám dalme za pravdu je, že provozní je tak trochu intergalaktickej kretén",provozní,negative
"Včera jsme navštívili tuto restauraci také na voucher a byli jsme moc spokojení! Jídlo bylo kvalitní a velmi chutné, steaky propečeny přesně dle našeho přání",voucher,positive
"Cena 45 Kč je ale víc, než si říkají kvalitní restaurace v centru a širším centru Prahy.",Cena,negative
"Pivo bylo dobré, nebylo ani přechlazené, jak se často stává.",Pivo,positive
